60,0553579754
60,0425101452
60,0425098648
60,0425181103
60,0553582763
60,0425188809
60,0425092178
60,0345384369
60,034539657X
60,0425144429
60,0399138749
60,0425118703
60,0553582755
60,0553582925
60,042513525X
60,0425153975
60,0553802496
60,0553106643
60,0399138439
60,0425121259
60,0399137734
60,0425099334
60,0425100650
60,034538430X
60,0425132951
60,042518109X
60,0553580221
60,0425128164
60,0425107469
60,0553580191
60,0425130711
60,0553801376
60,0425075699
60,042511984X
60,0679425268
60,0553801341
60,0425104346
60,0425158594
60,0425136981
60,0425147517
60,0345386108
60,0060294884
60,0425071871
60,0425194515
60,0399135790
60,0553584480
60,3453171721
60,0425119920
60,055310666X
60,0553801430
60,0553582941
60,067942525X
60,0425140032
60,0446603392
60,0425047075
60,0345384377
60,0425097773
61,0671888587
61,0671867156
61,0671004573
61,0671867113
61,0743229878
61,0671673688
61,0743412621
61,0743206053
61,0743206045
61,0743230051
61,0671793489
61,0671004565
61,0743212002
61,0684835983
61,0743456866
61,0671027123
61,0743246918
61,0671758896
61,0671004549
61,0684832380
61,0517064626
61,0684810387
61,0440183057
61,0671867172
61,0440200989
61,0671568175
61,0671004530
61,2253171395
61,0671701231
61,0440195934
61,0743206029
61,0684835959
61,0743460529
61,0671867083
61,0671741209
61,0684835975
61,0684810395
61,0671886665
61,0671431285
61,0671673653
61,0671867091
61,0684803968
61,0671528203
61,0671867164
61,0743206061
61,0385319215
61,0671741187
61,2253170372
61,2253170569
61,0684856603
61,0425137473
61,067100042X
61,0671741195
61,0440110653
61,074320607X
61,0684832291
62,0425182908
62,0671023616
62,0684193957
62,039914739X
62,0399145087
62,0425158616
62,0425169863
62,0425175405
62,0425147622
62,0399142282
62,039914465X
62,0399150897
62,3442435366
62,3442441382
62,042516098X
62,0425154092
62,0399149325
62,0425180638
62,0399142851
62,0399146253
62,0671038567
62,0425172546
62,0425192733
62,0684195976
62,0425163407
62,0399147659
62,0684195984
62,0399141464
62,0684195305
62,0941711420
62,3442439019
62,2253076996
62,0684191415
62,0765191121
62,0385489005
62,3442439027
62,3442439043
63,042518630X
63,0515131091
63,0425181464
63,0425155188
64,0440223571
64,0451203046
64,0440122090
64,0743483014
64,0440235596
64,0440204194
64,0525945938
64,0451209907
64,0385318073
64,0440221595
64,0316095133
64,0525946829
64,0440213886
64,0156008661
64,0451203771
64,0440147956
64,0440212359
64,0440207770
64,0440223202
64,0752804510
64,0440213290
64,0440213029
64,0440224594
64,0385301499
64,0385335121
64,0743457463
64,0451192028
65,0812523873
66,0842342702
66,0842329129
66,0842321942
66,0842321934
66,0842343253
66,0842329277
66,0842343296
66,0842343288
66,0842343261
66,084234327X
66,0842343318
66,084234330X
66,0842343326
66,0842342974
66,0842321969
66,0553803220
66,0842329242
66,0842329269
66,0842321950
66,0842329250
66,084232920X
66,0842329161
66,0842329285
66,084233226X
67,0842342702
67,0842329129
67,0842321942
67,0842321934
67,0842343253
67,0842329277
67,0842343296
67,0842343288
67,0842343261
67,084234327X
67,0670881767
67,0842343318
67,084234330X
67,0842343326
67,0842342974
67,0842321969
67,0842329242
67,0842384065
67,0842332340
67,0842329269
67,0842321950
67,0842329250
67,084232920X
67,0842329161
67,0842329285
67,0880709723
67,084233226X
68,0060914068
69,0156047624
69,0156004801
69,0394530195
70,0245542957
71,0380715899
71,0156001942
71,067150987X
71,0380727331
71,0440574862
71,0670868434
71,0395498589
71,0440322049
71,0395442567
71,0380727366
72,0553280333
73,0553280333
74,0553280333
75,0961769947
76,0964778319
77,0671623249
77,067168390X
77,0671025570
77,0671681036
77,0743233026
77,0671891650
77,0684868865
77,0671568183
77,0671682083
77,067162461X
77,0671799045
77,0671722131
77,0671753819
77,0684853868
77,0671891685
77,0671758721
78,0679810307
78,0679865691
79,2070423204
79,2070372294
79,0801855926
80,0345260317
80,0345409469
80,0671004107
80,0440133017
80,0671434225
80,0394501691
80,0785787828
81,0394743741
82,042511774X
82,0345446860
82,080410882X
82,0425098680
82,0679441557
82,0425161617
82,080411918X
82,0804108749
82,0679407715
82,0375412530
82,0449003981
82,037540256X
82,1400042070
82,0425098400
82,0804108862
82,0425092917
82,0449911594
82,0804108897
82,0804113475
82,0099272687
82,0449911799
82,0449911721
82,0449911780
82,0449911896
82,0425098834
82,0375702903
82,0785799524
82,0449910571
82,0517064596
82,0804108854
82,0425059995
83,1853262404
83,0140620281
83,0553212141
83,1551113074
83,0486264645
83,1551110652
83,0192816276
83,0140180923
83,0451516680
83,014018371X
83,1853260657
83,0192816861
83,0460874772
84,0312970242
84,0609602438
84,1566197198
84,0449910741
85,0312970242
85,3453151933
85,0380699176
85,0425173534
85,0425165701
85,0425171884
86,1853260053
86,1853260673
86,0140431268
86,0140431357
86,0140435530
86,0451523601
86,0140431314
86,1853262773
86,0553210246
86,0140620478
86,0451525469
86,0553211684
86,0393959031
87,1414035004
88,1414035004
89,0060938412
89,0380805421
89,0449907570
89,0061014788
90,0140067477
90,0525244581
90,0416469604
90,0525934960
90,0140230165
91,0451625889
91,0451527461
91,0140441077
91,3520377020
92,1558531025
92,1558531211
93,0441783589
93,0425071421
93,0684148579
93,0425037827
93,0345313577
93,0345330129
93,0441790348
93,034530988X
93,0671877046
93,0345413997
93,0345369416
93,0425071588
93,0425093328
93,0345316509
93,0345342445
93,0345350596
93,0425030520
93,0345260724
93,0441359175
93,3404241185
93,3404232011
93,3404242866
93,3404231910
93,3404232208
93,3404242750
93,0345330145
93,1588810070
94,0394895894
94,0375823352
94,037582345X
94,0375823468
94,0345413377
94,0345413369
94,0679893105
94,0590542443
94,0590112899
94,0590660543
94,0440418569
94,1590171012
94,0590129988
94,0345413350
94,0679826718
94,0375803483
94,0679879242
94,0440418321
94,0679879269
94,0679879250
94,3453152271
94,3453137442
94,0807281859
94,0375828192
94,044041833X
94,0375801766
94,0394825993
95,0375410538
95,0375724370
95,0679745203
95,0679416781
95,0679777377
95,2070383652
96,0966986105
97,087113375X
97,0871135809
97,0871131455
98,0340767936
98,0340718153
98,0385501005
98,0767906543
99,0743403843
100,0060930365
101,0060177586
102,0071416331
103,0071416331
104,0375509038
105,0553062042
105,0553101439
105,0553576976
105,0553255142
105,0553208659
105,0553247662
105,0553233688
105,0553241346
105,0553278819
105,0440119766
106,0316769487
106,0553250256
106,0316769495
106,0316769509
106,0553203487
106,0316769576
107,0679429220
107,0099521016
107,0679751521
108,0312252617
108,0312983824
108,1551668653
108,0312980159
108,0312303467
108,0312966806
108,1551667436
108,0312974256
108,0312198493
108,0312284683
108,1551666189
108,155166951X
108,0373255632
108,0312179405
109,0312261594
109,0821758950
109,0312971362
109,0312978332
109,0312979886
109,0821749889
109,031225234X
110,0316748641
111,0316973742
111,0316097500
112,0385235941
113,0446677450
114,0446677450
115,0451166892
115,3404121686
115,3404118960
115,3404100263
115,0449225151
115,0451163494
115,0451124383
115,0451146425
115,3404149114
115,0449227421
115,0609603086
115,0451163540
115,0525946284
115,0451173139
115,0451204530
115,0688046592
115,0688046606
115,0449227545
115,0517701766
115,087795223X
115,0525946896
115,2253076287
115,0451163516
115,0380733358
116,0553347594
117,0671621009
117,0609609491
117,047121888X
118,067976397X
118,0679436448
118,0375700153
118,0375700145
118,0375700137
119,0684822733
120,0684822733
121,0786868716
121,0385484518
121,076790592X
121,3442451752
121,0375432329
122,0671864769
122,0671002406
122,0671896768
122,0671787551
122,0671869108
122,0671019813
122,0671896776
122,0743437888
122,0671775235
122,0671019147
122,0743427947
122,0671019163
122,0743427920
122,0553487728
122,0671708368
123,0671864769
123,0671882678
124,0671521519
125,0440222303
126,0440222303
127,0312953453
127,0451455126
127,0446600709
127,0446530689
127,0446611948
127,0449206610
127,0449209733
128,0446608653
128,0446612618
128,0517077744
128,0446529788
128,044652767X
128,0446603309
128,0553576011
128,0446607193
128,0446364282
128,0446364290
128,0446600342
128,0445205512
128,1551666014
128,0446356859
128,0446603082
128,0446360511
128,0446364312
128,0446364150
128,0446356875
128,0446360708
128,0446611808
128,0446361739
128,0446605581
128,0446519804
128,0446527017
128,0553104039
128,0446613053
128,0446603104
128,0446519790
128,0446353957
128,0446601853
128,0743245520
128,0446609943
128,1551660237
128,0553562746
128,0446527130
128,0553290851
128,1551667932
128,0373482949
128,155166531X
128,0446360732
128,0553567683
128,0446603090
128,055329783X
128,0373160011
128,0553220284
128,0553219510
128,0553220012
128,0553217771
128,0446604232
128,0446360716
128,0553802542
128,055357602X
128,0446527041
128,0446609617
128,0446519782
128,1551664836
129,0446612545
129,0316602906
129,0316693006
129,0446605484
129,0446364193
129,0316969443
129,0316693200
129,0446601241
129,0446604801
129,0316693324
129,0316969680
129,0446609323
129,0316690619
129,0446610038
129,0316602051
129,0446611212
129,0446612790
129,0446606383
129,0316666009
129,0446679593
129,0316693286
129,0446613266
129,0316693235
129,0316710571
129,0316603287
129,0316693251
129,0316693294
129,0316603570
129,0446607657
129,0446613843
129,0446603716
129,0671639218
129,0446603929
129,0446608815
129,0446609404
129,0316693707
129,0446600466
129,0446600474
129,0316693863
129,0446611085
129,0446600458
129,0446677388
129,0446606189
129,0316693715
130,0446612545
130,0316969680
131,0451208080
131,0451208811
131,0399147772
131,0061013439
131,006109157X
131,0399151516
131,0399149295
131,0399149821
131,0451205626
131,0061044490
131,0061094234
131,0061099805
131,0061093491
131,0061090808
131,0061091561
131,0060191872
131,0061094226
131,0451211561
131,0061099368
131,0061094781
132,0553584383
132,0553586122
132,0553582143
132,0553582135
132,0553571818
132,0553800914
132,0553579983
132,0553569902
132,0553578022
132,0553582127
132,0553581554
132,0553569910
132,0553800949
132,0553802453
132,0553802461
132,0553288555
132,055329945X
132,0553800973
132,0553803409
132,0553299468
133,0671027360
133,0671027387
133,0743486226
133,0312995423
133,0385504209
133,0739307312
133,0312263120
133,3404148665
134,0812575954
135,0316735736
135,0316782505
135,015600710X
135,0316789089
135,0156006529
135,0316789844
135,0316781266
135,0316089699
135,0316780812
135,0316601950
135,3492040683
135,0316782262
135,0316781142
135,0316780375
135,0316788228
135,0316789976
135,0156005891
135,0965455572
135,0316781010
135,0449903001
135,0316678104
136,0743439740
136,0671868713
136,067102535X
136,0743202961
136,067169071X
136,0671769200
136,0671793551
136,067179356X
136,0451203267
136,0671001132
136,0671793535
136,0671868691
136,0671793543
136,0671025341
136,0671527886
136,0671793578
136,0743448677
136,0451160436
136,0740718665
136,0451166876
137,0345372700
137,0446325805
137,0345385977
137,0446326062
137,0345400011
137,0394578074
137,0446344672
137,0345367081
137,0394571819
138,0380619458
138,0671525794
138,0395264758
138,0679402470
138,0140060898
138,0804105146
138,0449908585
138,0618446877
138,0395860296
138,0618219153
138,0140071814
138,0140057935
139,0451406923
140,0451406923
141,0451406923
141,0448426862
142,0671042858
142,0451162072
142,0743424425
142,0743211383
142,0451155750
142,0786890436
142,0451124340
142,0451169530
142,0671032658
142,0743412273
142,0743457358
142,0684867621
142,0671024248
142,0451151259
142,0451177096
142,0451197879
142,0451153553
142,0451150635
142,3453159926
142,0385199570
142,0450411435
142,0670855030
142,0684853515
142,0375504397
142,0451139739
142,0451188462
142,0452278902
142,074343627X
142,067102423X
142,0399143947
142,0451147367
142,0451099648
142,0670813028
142,0451132343
142,0451131312
142,034547063X
142,0671041789
142,0451184963
142,0451156609
142,0451190521
142,0451190491
142,0670813648
142,0451210840
142,0451167317
142,0451163524
142,0451194861
142,0451166582
142,0743467523
142,0684853523
142,0451168615
142,0684853507
142,0452279607
142,0670272663
142,0670451932
142,0743436210
142,0451161351
142,0743235150
142,0451184114
142,0451176464
142,0451186362
142,0743417682
142,0345441036
142,0451190548
142,0525941908
142,0451178599
142,0451128370
142,0451170385
142,0451157443
142,9500406977
142,0451169522
142,0451180232
142,0905712609
142,0451137965
142,0425105334
142,0451172817
142,0743211375
142,0451168089
142,0425081818
142,2290308404
142,0671039725
142,0451142934
142,0451173317
142,0451160525
142,3453090578
142,3453052544
142,0451190572
142,0451078721
142,0670839531
142,3404143434
142,0451150716
142,0812575237
142,067082982X
142,0670858692
142,3404132998
142,3453036972
142,3453088883
142,3404131606
142,340413088X
142,3453021347
142,3453003128
142,3404130014
142,0451190750
142,3453002393
142,0451150244
142,0451139712
142,0399133143
142,0425104338
142,0451191935
142,0743455967
142,0451125452
142,0451149513
142,0451161343
142,0451160916
142,0451170113
142,0451179285
142,0670844527
142,0670220264
142,2253150371
142,0451196716
142,0453004687
142,067103975X
142,0670868361
142,0452262143
142,0451167805
142,0451132378
142,0451190564
142,0451190556
142,0140258574
142,0451151224
142,0451210875
142,0451210867
142,0451210859
142,0451160959
142,3548254152
142,0670260770
142,0833510266
142,0451185978
142,0375507779
142,0670835382
142,0881037214
142,0451157753
142,0451150708
142,0451092163
142,0451169514
142,067103264X
143,0743249992
143,0061056448
144,0840734530
145,0425184226
145,0425120279
145,039914563X
145,0425161722
145,0425134350
145,3453151933
145,0425162788
145,0425122123
145,0425133540
145,0399144137
145,0425143325
145,0425180964
145,0425116840
145,0425191184
145,042515601X
145,0425174808
145,0425170055
145,0425170349
145,0425083837
145,0425147584
145,039915079X
145,0399147837
145,0425147363
145,0425176932
145,0425151875
145,0425173534
145,042510107X
145,0425187055
145,3453171837
145,345315195X
145,3453147464
145,3453171861
145,3453861825
145,0425177351
145,3453152891
145,0399148701
145,0399131493
145,0870212850
145,0425150143
145,0425144372
145,0399142193
145,0425168220
145,0425165701
145,0425190919
145,0425180050
145,0425133516
145,0425171884
145,0399133453
145,0425158632
145,0399139540
145,0425109720
145,3453198875
146,0375500766
147,9724119378
148,0451205197
148,0449223515
149,0060929790
149,2253043974
149,038001503X
149,0140256369
149,9500703203
149,0394561619
149,014012389X
149,9681336089
149,067972205X
149,9871138016
149,067943853X
149,9500704285
149,0060740450
149,0345310020
149,9500705117
149,0060932678
149,0375400699
149,1400034671
149,968131574X
149,1400034965
149,1400034957
150,0060976845
150,0060173289
150,0060928336
150,0060502258
150,0060517794
150,0061015075
150,0060933186
150,006019345X
151,0061099325
151,0061000280
151,0060192895
151,0061098795
151,0061000175
151,0061000043
151,0517092816
151,0060119071
151,0061000299
151,0061000035
151,0061097861
151,0061097853
151,0060163704
151,0061099155
151,0061092606
151,006109918X
151,0618012710
151,0061092614
152,0446601640
152,044651747X
152,0446516538
152,0971766711
152,044651652X
152,0446517984
152,1558008764
152,0446602736
152,0446518581
152,0446603600
152,0446364495
153,0330484516
154,038572179X
154,0965404560
154,0385494149
154,1402511787
154,0385494327
154,0385497520
154,0385494238
154,0385503954
154,0385498055
154,0385494246
154,0385494335
154,3257225792
155,0393020371
155,0140143459
155,0140173188
155,0435240609
155,0393048136
156,1900850303
156,1585670227
156,0879518340
157,1903019699
158,0345425294
158,0345404114
158,0345410998
158,0345396065
159,0451410319
159,0451410777
160,0553583468
160,0553576925
160,0553585681
160,0553585118
160,0739412930
160,055357695X
160,0553571842
160,0553583441
160,0553575538
160,0553289993
160,0553569651
160,0553571834
160,0553252836
161,0380778556
161,0380725398
161,0061032042
161,1568650426
161,0385243022
161,0812217268
162,0451525221
162,0553210092
162,0486280489
162,014062080X
162,0895771845
162,0812504593
162,0804900078
162,0486270602
162,0440376408
162,0553212060
162,0393956539
162,1586633503
163,0451525221
164,0002740230
165,0385336772
165,0385335830
166,0440949424
166,0440213428
166,0440987202
166,038532331X
166,0440983568
166,0671726498
166,0440918642
167,0505524996
167,0505524139
168,0140252800
168,0140176616
168,0451191951
168,0140250409
169,0451452755
169,0061056014
169,0061059471
170,0812575482
170,0380788497
171,0060801263
171,006092988X
171,0060956860
172,0061030147
173,0061030147
174,0140250964
174,0802117155
175,0446527165
175,0446519960
175,0446607711
175,0446525804
175,0446610100
175,0446523321
175,0446608890
175,0446606324
175,0446604844
175,0446611778
175,3404143485
175,0446522597
175,0446525774
175,0446525731
175,0446520950
176,0671461494
176,0345371984
176,0517577402
176,0345418778
176,0345391802
176,0671694049
176,0671745530
176,0671527215
176,0517149257
176,0345391810
176,0345460952
176,0345379330
176,0345391829
176,3453209613
176,0330262130
176,0671742515
176,0330267388
176,0671442686
176,0671525808
176,0330491199
176,0671739670
176,0681403225
176,0671625837
176,0517693119
176,0330419560
176,0787108960
176,0517552000
176,0671601075
176,067166493X
176,0671532642
176,0671660632
176,0345391837
176,0671664948
176,0671746065
176,3453146972
176,1400045088
176,3453099826
176,0517554399
176,0517542099
177,0385337639
178,039575514X
178,0803263724
178,0395775396
178,0451525795
178,0679731806
178,0385092148
178,0394712528
178,0394714342
178,0553214187
178,0140187642
178,0486277852
179,0451206673
179,0671002481
179,0061097659
179,0060175532
179,0061095540
179,0060175680
179,0060955635
179,0671797050
179,0061093890
179,0671794493
179,0671794507
179,0786209542
179,0061097667
179,0451204956
179,052594558X
180,0330332775
180,0670892963
180,0140298479
180,344244392X
180,014028009X
180,0330375253
180,0670033332
180,0141000198
180,0142000221
180,0670880728
181,0486284735
181,0486282112
181,0486280489
181,0486415910
181,0486282694
181,0486268705
181,0486408787
181,0486290816
181,0486414167
181,0486270602
181,0486290387
181,0486404277
181,048626968X
181,0486406482
181,0486298035
182,0671021745
182,0671047612
182,0671504282
182,044808919X
182,0448089165
182,0671793128
182,0671502948
183,0399138684
183,0399137807
183,0515122408
183,0515090506
183,0515127396
183,0515090174
183,0515095826
183,0515111279
183,0515134384
183,051512463X
183,0399143335
183,0515118249
183,039914210X
183,0515102652
183,0399144315
183,0399146652
183,0399145702
183,0515101230
183,0515129941
183,0515136557
183,0515099546
183,0515113328
183,0515093203
183,0515107867
183,0515132268
183,0515109509
183,039914675X
183,0399140751
183,0451171012
183,0399149562
183,0515087122
183,0515090166
183,0515087947
183,0451176898
183,0399151079
183,0515120278
183,0515115649
184,0785263292
185,0785263292
185,1565075315
186,0830714014
186,0830724923
187,0345354931
187,0345297709
187,0345313097
187,0380759497
187,0345347536
187,0345301870
187,0812533666
187,0312863403
187,034525855X
187,0441317480
187,0441662382
187,0345313151
187,0345305183
187,0345279255
187,0345272846
187,0312869061
187,0671721135
187,0380752891
187,0688086888
187,0312864663
187,0380759470
187,0345307615
187,0812564901
187,0812534832
187,0345338588
187,0345318854
187,0312854137
187,0671721755
187,0425049264
187,0812574745
187,0812531167
187,0345336003
187,0380759489
187,0345337484
187,0345318862
187,0345311078
187,0345313216
187,0345317718
187,034530456X
187,0345335090
187,0380759500
187,0706431642
187,0441525628
187,073880701X
187,0812555120
187,0812574710
187,0812534867
187,0812555112
187,0812574982
187,1885173997
188,0553278223
188,3257203659
188,3257208626
188,3257208634
188,3257208669
188,3257210450
188,3257212054
188,3257212429
188,3257214154
188,3257216416
188,0380973839
188,0553279572
188,2070417743
188,9505470010
188,0345342968
188,0553236202
188,0553354779
188,0553296345
188,0553561057
188,0345410017
188,0395878063
188,0380789663
188,0380789590
188,0375803017
188,055327449X
188,0553277537
188,0380729407
188,2207250660
188,0553257749
188,0553263633
188,0553280325
188,0345292340
188,1877741094
188,3453164121
188,0380812002
188,067187036X
189,3150000335
190,3150000335
191,3257203659
192,3257207522
192,0394758285
192,0394757653
192,0394758277
193,3257207522
193,3518111000
194,3257208634
194,3499230755
195,3257208669
196,3257210450
197,3257214154
198,3257214154
199,3257233051
199,3257061269
199,2253152277
199,0062502174
199,0062502182
199,0553476580
199,0062513346
199,0060955775
199,2253150908
199,2910188132
199,325706277X
199,0060589272
199,0062513982
199,006251279X
199,2843370744
200,3257233051
200,325706277X
201,342311360X
201,0140119906
201,3442424402
202,3423116714
202,1582340110
202,0345323750
202,014003613X
203,3423241489
203,034068948X
204,3426605686
204,0345434943
205,3426605686
206,3453212150
206,3570300099
206,0380730448
206,1569470901
206,0413588106
206,0413537900
206,0413624501
206,0380868768
206,1569470154
206,1569470553
207,3462021095
208,3492045642
208,0060392452
208,0446532231
208,3492045170
208,0060977337
208,0446693790
208,006098726X
208,051770739X
208,1573229601
209,3492045642
209,3492045170
210,3492045642
211,3498020862
211,0312420145
211,0374100128
211,0312421273
211,0374129983
211,0312984294
212,3498020862
213,3499110695
213,3499151502
213,9509009059
213,0553149660
213,0316769517
213,0316769029
214,3499110695
214,3499151502
215,3499110695
215,3499151502
215,342310001X
215,0380003333
215,3423011505
216,3499110695
217,3518111000
217,0486268705
217,0141182458
217,0553213806
217,1853260061
217,057106700X
217,0140622306
217,0141182806
217,0679722769
217,0140186832
217,2070385698
217,3518115243
217,0140155058
218,3548254268
218,0425169375
218,0060391022
218,0670891509
218,0425179648
218,0425157180
218,0425171094
218,0425176339
219,3570300099
220,3596292646
220,0060914653
220,0571197779
220,0571135390
220,0060932147
220,2070741354
220,0060974486
220,0060152583
220,057114456X
220,0060930314
220,207038165X
220,0060927518
220,0140096949
220,0060997028
220,0060997001
220,0060912227
220,0140096922
220,0140064702
220,0140059245
220,0060002093
220,0060932384
220,0060928417
220,0060912529
220,0060932139
220,3596259924
220,9509779032
221,0060977493
221,3442724686
221,0679457313
221,3442448387
221,2070411729
221,0896087247
221,2070764702
222,0312872682
223,0345433173
223,0449911004
223,0345442741
223,188259312X
223,0804114609
223,0345438825
223,0449002985
223,0345442822
223,0345438817
223,0449912787
224,0375400117
224,0099771519
224,3442726328
225,0375705856
225,0375708707
225,0375406182
225,0375724389
226,0380717018
227,0380718332
227,0380718340
228,0380754509
229,0380754509
229,0380720132
230,038076654X
230,0380807866
230,0380898179
230,0380772469
230,0380899361
230,0380807939
230,038078615X
230,0380807947
230,0380005255
230,038079828X
230,0380816792
230,0380844001
230,0380766558
230,0380761483
230,1568655878
230,0061031534
230,0060185708
230,0380385880
231,0385316895
231,0440130913
231,0440175623
231,0440216842
231,0385293542
231,0440208912
231,0440216745
231,0385334729
231,0440226414
231,0440225116
231,0440214009
231,0440235774
231,044023574X
231,0440216818
231,0385297548
231,0440071240
231,0385319800
231,0440206529
231,0385334710
231,0385311044
231,0440226406
232,0385509456
232,0385512104
232,1400032717
233,0385730586
233,0385729340
233,0385729332
234,0425164403
234,0380017601
234,0553278118
234,0804114277
234,0449908593
